"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:37:34,691 kB/s,5.45 MB/s,2.34 MB/s,566 B/s,1.37 kB/s,1.29 MB/s,119 MB/s
2025-04-23 20:37:36,729 kB/s,5.47 MB/s,2.36 MB/s,160 B/s,2.59 kB/s,1.32 MB/s,121 MB/s
2025-04-23 20:37:38,714 kB/s,5.54 MB/s,2.37 MB/s,372 B/s,1.67 kB/s,1.28 MB/s,118 MB/s
2025-04-23 20:37:40,730 kB/s,5.60 MB/s,2.47 MB/s,469 B/s,2.45 kB/s,1.36 MB/s,128 MB/s
2025-04-23 20:37:42,724 kB/s,5.54 MB/s,2.36 MB/s,169 B/s,1.53 kB/s,1.34 MB/s,120 MB/s
2025-04-23 20:37:44,720 kB/s,5.45 MB/s,2.33 MB/s,382 B/s,1.39 kB/s,1.30 MB/s,120 MB/s
2025-04-23 20:37:46,729 kB/s,5.44 MB/s,2.41 MB/s,135 B/s,1.57 kB/s,1.33 MB/s,121 MB/s
2025-04-23 20:37:48,709 kB/s,5.58 MB/s,2.30 MB/s,383 B/s,2.09 kB/s,1.28 MB/s,119 MB/s
2025-04-23 20:37:50,725 kB/s,5.50 MB/s,2.41 MB/s,379 B/s,1.43 kB/s,1.33 MB/s,122 MB/s
2025-04-23 20:37:52,720 kB/s,5.61 MB/s,2.32 MB/s,545 B/s,2.06 kB/s,1.33 MB/s,121 MB/s
2025-04-23 20:37:54,737 kB/s,5.64 MB/s,2.38 MB/s,117 B/s,1.44 kB/s,1.35 MB/s,122 MB/s
2025-04-23 20:37:56,700 kB/s,5.38 MB/s,2.37 MB/s,374 B/s,1.72 kB/s,1.36 MB/s,118 MB/s
2025-04-23 20:37:58,714 kB/s,5.47 MB/s,2.27 MB/s,399 B/s,2.28 kB/s,1.22 MB/s,122 MB/s
2025-04-23 20:38:00,698 kB/s,5.26 MB/s,2.32 MB/s,504 B/s,1.47 kB/s,1.24 MB/s,117 MB/s
2025-04-23 20:38:02,737 kB/s,5.62 MB/s,2.45 MB/s,131 B/s,2.25 kB/s,1.38 MB/s,125 MB/s
2025-04-23 20:38:04,702 kB/s,5.41 MB/s,2.39 MB/s,130 B/s,1.39 kB/s,1.26 MB/s,122 MB/s
2025-04-23 20:38:06,712 kB/s,5.63 MB/s,2.42 MB/s,383 B/s,2.19 kB/s,1.28 MB/s,123 MB/s
2025-04-23 20:38:08,714 kB/s,5.41 MB/s,2.35 MB/s,444 B/s,2.45 kB/s,1.35 MB/s,119 MB/s
2025-04-23 20:38:10,727 kB/s,5.76 MB/s,2.30 MB/s,353 B/s,1.12 kB/s,1.35 MB/s,122 MB/s
2025-04-23 20:38:12,726 kB/s,5.42 MB/s,2.37 MB/s,145 B/s,2.33 kB/s,1.35 MB/s,124 MB/s
2025-04-23 20:38:14,706 kB/s,5.39 MB/s,2.39 MB/s,418 B/s,2.04 kB/s,1.28 MB/s,124 MB/s
2025-04-23 20:38:16,671 kB/s,5.49 MB/s,2.30 MB/s,0 B/s,2.24 kB/s,1.21 MB/s,116 MB/s
2025-04-23 20:38:18,766 kB/s,5.47 MB/s,2.42 MB/s,517 B/s,2.18 kB/s,1.38 MB/s,121 MB/s
2025-04-23 20:38:20,724 kB/s,5.52 MB/s,2.35 MB/s,398 B/s,1.29 kB/s,1.34 MB/s,122 MB/s
2025-04-23 20:38:22,701 kB/s,5.41 MB/s,2.34 MB/s,634 B/s,2.19 kB/s,1.30 MB/s,120 MB/s
2025-04-23 20:38:24,711 kB/s,5.53 MB/s,2.36 MB/s,0 B/s,1.86 kB/s,1.33 MB/s,121 MB/s
2025-04-23 20:38:26,704 kB/s,5.40 MB/s,2.27 MB/s,492 B/s,2.09 kB/s,1.27 MB/s,116 MB/s
2025-04-23 20:38:28,691 kB/s,5.45 MB/s,2.32 MB/s,115 B/s,2.40 kB/s,1.29 MB/s,123 MB/s
2025-04-23 20:38:30,736 kB/s,5.52 MB/s,2.38 MB/s,400 B/s,1.56 kB/s,1.35 MB/s,122 MB/s
2025-04-23 20:38:32,722 kB/s,5.49 MB/s,2.37 MB/s,0 B/s,2.01 kB/s,1.31 MB/s,119 MB/s
2025-04-23 20:38:34,719 kB/s,5.62 MB/s,2.43 MB/s,117 B/s,2.20 kB/s,1.31 MB/s,122 MB/s
2025-04-23 20:38:36,729 kB/s,5.42 MB/s,2.25 MB/s,401 B/s,1.85 kB/s,1.29 MB/s,122 MB/s
2025-04-23 20:38:38,718 kB/s,5.65 MB/s,2.50 MB/s,512 B/s,2.07 kB/s,1.34 MB/s,121 MB/s
2025-04-23 20:38:40,736 kB/s,5.77 MB/s,2.47 MB/s,392 B/s,1.56 kB/s,1.42 MB/s,124 MB/s
2025-04-23 20:38:42,720 kB/s,5.41 MB/s,2.35 MB/s,402 B/s,1.94 kB/s,1.29 MB/s,121 MB/s
2025-04-23 20:38:44,724 kB/s,5.52 MB/s,2.42 MB/s,112 B/s,1.43 kB/s,1.38 MB/s,120 MB/s
2025-04-23 20:38:46,718 kB/s,5.42 MB/s,2.33 MB/s,455 B/s,1.72 kB/s,1.28 MB/s,121 MB/s
2025-04-23 20:38:48,720 kB/s,5.43 MB/s,2.34 MB/s,388 B/s,2.45 kB/s,1.35 MB/s,123 MB/s
2025-04-23 20:38:50,723 kB/s,5.34 MB/s,2.26 MB/s,296 B/s,1.78 kB/s,1.32 MB/s,122 MB/s
2025-04-23 20:38:52,722 kB/s,5.36 MB/s,2.39 MB/s,203 B/s,2.02 kB/s,1.30 MB/s,123 MB/s
2025-04-23 20:38:54,713 kB/s,5.69 MB/s,2.36 MB/s,184 B/s,1.89 kB/s,1.38 MB/s,119 MB/s
2025-04-23 20:38:56,700 kB/s,5.37 MB/s,2.34 MB/s,643 B/s,2.27 kB/s,1.27 MB/s,119 MB/s
2025-04-23 20:38:58,729 kB/s,5.61 MB/s,2.39 MB/s,0 B/s,1.79 kB/s,1.36 MB/s,122 MB/s
2025-04-23 20:39:00,719 kB/s,5.54 MB/s,2.42 MB/s,622 B/s,2.79 kB/s,1.30 MB/s,123 MB/s
2025-04-23 20:39:02,699 kB/s,5.38 MB/s,2.35 MB/s,187 B/s,1.25 kB/s,1.29 MB/s,119 MB/s
2025-04-23 20:39:04,728 kB/s,5.48 MB/s,2.35 MB/s,367 B/s,1.87 kB/s,1.33 MB/s,119 MB/s
2025-04-23 20:39:06,700 kB/s,5.35 MB/s,2.35 MB/s,131 B/s,1.72 kB/s,1.26 MB/s,118 MB/s
2025-04-23 20:39:08,714 kB/s,5.49 MB/s,2.27 MB/s,301 B/s,1.92 kB/s,1.34 MB/s,121 MB/s
2025-04-23 20:39:10,705 kB/s,5.44 MB/s,2.31 MB/s,184 B/s,2.08 kB/s,1.30 MB/s,120 MB/s
2025-04-23 20:39:12,688 kB/s,5.46 MB/s,2.40 MB/s,442 B/s,1.70 kB/s,1.32 MB/s,121 MB/s
2025-04-23 20:39:14,731 kB/s,5.46 MB/s,2.32 MB/s,0 B/s,2.07 kB/s,1.32 MB/s,119 MB/s
2025-04-23 20:39:16,713 kB/s,5.68 MB/s,2.23 MB/s,381 B/s,2.09 kB/s,1.33 MB/s,115 MB/s
2025-04-23 20:39:18,695 kB/s,5.90 MB/s,2.49 MB/s,136 B/s,1.44 kB/s,1.37 MB/s,127 MB/s
2025-04-23 20:39:20,714 kB/s,5.40 MB/s,2.34 MB/s,491 B/s,2.20 kB/s,1.29 MB/s,122 MB/s
