"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:37:30,3.41 MB/s,6.00 MB/s,117 MB/s,496 B/s,1.33 kB/s,484 kB/s,145 MB/s
2025-04-23 20:37:32,3.44 MB/s,5.86 MB/s,113 MB/s,397 B/s,1.32 kB/s,470 kB/s,143 MB/s
2025-04-23 20:37:34,3.27 MB/s,5.88 MB/s,112 MB/s,729 B/s,749 B/s,466 kB/s,141 MB/s
2025-04-23 20:37:36,3.44 MB/s,5.90 MB/s,114 MB/s,320 B/s,1.90 kB/s,479 kB/s,143 MB/s
2025-04-23 20:37:38,3.38 MB/s,5.97 MB/s,113 MB/s,507 B/s,1.23 kB/s,465 kB/s,141 MB/s
2025-04-23 20:37:40,3.45 MB/s,6.04 MB/s,118 MB/s,639 B/s,1.61 kB/s,493 kB/s,153 MB/s
2025-04-23 20:37:42,3.43 MB/s,5.97 MB/s,114 MB/s,337 B/s,838 B/s,487 kB/s,142 MB/s
2025-04-23 20:37:44,3.41 MB/s,5.87 MB/s,111 MB/s,590 B/s,760 B/s,471 kB/s,143 MB/s
2025-04-23 20:37:46,3.45 MB/s,5.87 MB/s,114 MB/s,270 B/s,875 B/s,483 kB/s,143 MB/s
2025-04-23 20:37:48,3.36 MB/s,6.01 MB/s,112 MB/s,522 B/s,1.54 kB/s,465 kB/s,141 MB/s
2025-04-23 20:37:50,3.43 MB/s,5.91 MB/s,115 MB/s,585 B/s,963 B/s,480 kB/s,144 MB/s
2025-04-23 20:37:52,3.41 MB/s,6.06 MB/s,112 MB/s,842 B/s,1.34 kB/s,482 kB/s,145 MB/s
2025-04-23 20:37:54,3.49 MB/s,6.09 MB/s,115 MB/s,233 B/s,804 B/s,489 kB/s,145 MB/s
2025-04-23 20:37:56,3.31 MB/s,5.79 MB/s,113 MB/s,510 B/s,1.22 kB/s,491 kB/s,140 MB/s
2025-04-23 20:37:58,3.38 MB/s,5.90 MB/s,110 MB/s,616 B/s,1.53 kB/s,443 kB/s,145 MB/s
2025-04-23 20:38:00,3.31 MB/s,5.68 MB/s,113 MB/s,687 B/s,937 B/s,450 kB/s,138 MB/s
2025-04-23 20:38:02,3.49 MB/s,6.05 MB/s,116 MB/s,262 B/s,1.46 kB/s,501 kB/s,148 MB/s
2025-04-23 20:38:04,3.33 MB/s,5.84 MB/s,115 MB/s,259 B/s,755 B/s,458 kB/s,145 MB/s
2025-04-23 20:38:06,3.37 MB/s,6.06 MB/s,114 MB/s,592 B/s,1.64 kB/s,464 kB/s,146 MB/s
2025-04-23 20:38:08,3.38 MB/s,5.83 MB/s,113 MB/s,605 B/s,1.61 kB/s,489 kB/s,141 MB/s
2025-04-23 20:38:10,3.44 MB/s,6.21 MB/s,111 MB/s,482 B/s,613 B/s,488 kB/s,145 MB/s
2025-04-23 20:38:12,3.43 MB/s,5.84 MB/s,113 MB/s,289 B/s,1.71 kB/s,489 kB/s,148 MB/s
2025-04-23 20:38:14,3.34 MB/s,5.82 MB/s,115 MB/s,645 B/s,1.32 kB/s,462 kB/s,147 MB/s
2025-04-23 20:38:16,3.18 MB/s,5.91 MB/s,109 MB/s,0 B/s,1.53 kB/s,439 kB/s,138 MB/s
2025-04-23 20:38:18,3.63 MB/s,5.91 MB/s,116 MB/s,798 B/s,1.50 kB/s,502 kB/s,144 MB/s
2025-04-23 20:38:20,3.43 MB/s,5.95 MB/s,113 MB/s,543 B/s,705 B/s,486 kB/s,144 MB/s
2025-04-23 20:38:22,3.32 MB/s,5.83 MB/s,113 MB/s,979 B/s,1.34 kB/s,469 kB/s,143 MB/s
2025-04-23 20:38:24,3.37 MB/s,5.96 MB/s,113 MB/s,0 B/s,1.18 kB/s,480 kB/s,143 MB/s
2025-04-23 20:38:26,3.33 MB/s,5.81 MB/s,109 MB/s,760 B/s,1.53 kB/s,460 kB/s,137 MB/s
2025-04-23 20:38:28,3.27 MB/s,5.88 MB/s,112 MB/s,230 B/s,1.58 kB/s,468 kB/s,147 MB/s
2025-04-23 20:38:30,3.48 MB/s,5.94 MB/s,114 MB/s,545 B/s,953 B/s,490 kB/s,145 MB/s
2025-04-23 20:38:32,3.42 MB/s,5.91 MB/s,113 MB/s,0 B/s,1.23 kB/s,475 kB/s,142 MB/s
2025-04-23 20:38:34,3.40 MB/s,6.06 MB/s,116 MB/s,234 B/s,1.43 kB/s,476 kB/s,145 MB/s
2025-04-23 20:38:36,3.45 MB/s,5.84 MB/s,111 MB/s,547 B/s,1.31 kB/s,468 kB/s,145 MB/s
2025-04-23 20:38:38,3.39 MB/s,6.08 MB/s,119 MB/s,791 B/s,1.52 kB/s,487 kB/s,144 MB/s
2025-04-23 20:38:40,3.48 MB/s,6.21 MB/s,117 MB/s,535 B/s,854 B/s,514 kB/s,148 MB/s
2025-04-23 20:38:42,3.40 MB/s,5.83 MB/s,114 MB/s,548 B/s,1.43 kB/s,469 kB/s,144 MB/s
2025-04-23 20:38:44,3.42 MB/s,5.94 MB/s,115 MB/s,224 B/s,757 B/s,500 kB/s,142 MB/s
2025-04-23 20:38:46,3.40 MB/s,5.85 MB/s,113 MB/s,620 B/s,1.27 kB/s,463 kB/s,144 MB/s
2025-04-23 20:38:48,3.40 MB/s,5.86 MB/s,112 MB/s,598 B/s,1.61 kB/s,489 kB/s,147 MB/s
2025-04-23 20:38:50,3.42 MB/s,5.75 MB/s,109 MB/s,404 B/s,1.11 kB/s,479 kB/s,145 MB/s
2025-04-23 20:38:52,3.42 MB/s,5.78 MB/s,114 MB/s,406 B/s,1.14 kB/s,472 kB/s,146 MB/s
2025-04-23 20:38:54,3.38 MB/s,6.13 MB/s,113 MB/s,367 B/s,1.10 kB/s,502 kB/s,141 MB/s
2025-04-23 20:38:56,3.31 MB/s,5.80 MB/s,112 MB/s,772 B/s,1.79 kB/s,460 kB/s,141 MB/s
2025-04-23 20:38:58,3.45 MB/s,6.04 MB/s,114 MB/s,0 B/s,1.31 kB/s,493 kB/s,145 MB/s
2025-04-23 20:39:00,3.40 MB/s,5.96 MB/s,115 MB/s,905 B/s,1.90 kB/s,470 kB/s,145 MB/s
2025-04-23 20:39:02,3.31 MB/s,5.80 MB/s,114 MB/s,374 B/s,680 B/s,467 kB/s,141 MB/s
2025-04-23 20:39:04,3.44 MB/s,5.90 MB/s,113 MB/s,500 B/s,1.37 kB/s,483 kB/s,141 MB/s
2025-04-23 20:39:06,3.31 MB/s,5.76 MB/s,111 MB/s,262 B/s,1.27 kB/s,456 kB/s,140 MB/s
2025-04-23 20:39:08,3.38 MB/s,5.92 MB/s,110 MB/s,410 B/s,1.18 kB/s,485 kB/s,143 MB/s
2025-04-23 20:39:10,3.34 MB/s,5.87 MB/s,111 MB/s,367 B/s,1.53 kB/s,472 kB/s,143 MB/s
2025-04-23 20:39:12,3.25 MB/s,5.88 MB/s,115 MB/s,682 B/s,935 B/s,477 kB/s,144 MB/s
2025-04-23 20:39:14,3.47 MB/s,5.89 MB/s,112 MB/s,0 B/s,1.47 kB/s,477 kB/s,142 MB/s
2025-04-23 20:39:16,3.37 MB/s,6.12 MB/s,109 MB/s,588 B/s,1.40 kB/s,482 kB/s,136 MB/s
2025-04-23 20:39:18,3.30 MB/s,6.36 MB/s,118 MB/s,272 B/s,916 B/s,495 kB/s,151 MB/s
2025-04-23 20:39:20,3.38 MB/s,5.82 MB/s,113 MB/s,669 B/s,1.51 kB/s,469 kB/s,145 MB/s
2025-04-23 20:39:22,3.28 MB/s,5.92 MB/s,113 MB/s,414 B/s,851 B/s,475 kB/s,141 MB/s
2025-04-23 20:39:24,3.39 MB/s,5.92 MB/s,113 MB/s,396 B/s,853 B/s,471 kB/s,142 MB/s
2025-04-23 20:39:26,3.38 MB/s,5.95 MB/s,112 MB/s,633 B/s,1.43 kB/s,472 kB/s,142 MB/s
2025-04-23 20:39:28,3.46 MB/s,6.02 MB/s,118 MB/s,539 B/s,1.21 kB/s,490 kB/s,146 MB/s
2025-04-23 20:39:30,3.33 MB/s,6.04 MB/s,114 MB/s,725 B/s,846 B/s,470 kB/s,141 MB/s
2025-04-23 20:39:32,3.43 MB/s,6.06 MB/s,115 MB/s,394 B/s,987 B/s,470 kB/s,145 MB/s
2025-04-23 20:39:34,3.33 MB/s,5.75 MB/s,111 MB/s,667 B/s,1.46 kB/s,473 kB/s,142 MB/s
2025-04-23 20:39:36,3.39 MB/s,5.79 MB/s,112 MB/s,494 B/s,1.30 kB/s,479 kB/s,141 MB/s
2025-04-23 20:39:38,3.43 MB/s,6.08 MB/s,115 MB/s,477 B/s,1.70 kB/s,489 kB/s,146 MB/s
2025-04-23 20:39:40,3.42 MB/s,5.81 MB/s,112 MB/s,692 B/s,1.08 kB/s,458 kB/s,147 MB/s
2025-04-23 20:39:42,3.39 MB/s,5.81 MB/s,109 MB/s,229 B/s,1.16 kB/s,464 kB/s,140 MB/s
2025-04-23 20:39:44,3.49 MB/s,6.21 MB/s,119 MB/s,414 B/s,807 B/s,490 kB/s,147 MB/s
2025-04-23 20:39:46,3.38 MB/s,5.80 MB/s,113 MB/s,624 B/s,1.26 kB/s,469 kB/s,143 MB/s
2025-04-23 20:39:48,3.35 MB/s,5.94 MB/s,113 MB/s,0 B/s,1.66 kB/s,472 kB/s,142 MB/s
2025-04-23 20:39:50,3.34 MB/s,5.90 MB/s,112 MB/s,415 B/s,790 B/s,473 kB/s,143 MB/s
2025-04-23 20:39:52,3.42 MB/s,5.86 MB/s,91.4 MB/s,595 B/s,1.23 kB/s,307 kB/s,51.5 MB/s
2025-04-23 20:39:54,436 kB/s,337 B/s,326 B/s,386 B/s,1.35 kB/s,501 B/s,990 B/s
2025-04-23 20:39:56,0 B/s,0 B/s,330 B/s,823 B/s,1.22 kB/s,240 B/s,1.09 kB/s
2025-04-23 20:39:58,0 B/s,243 B/s,442 B/s,682 B/s,1.52 kB/s,323 B/s,1.12 kB/s
2025-04-23 20:40:00,0 B/s,232 B/s,321 B/s,222 B/s,1.53 kB/s,249 B/s,227 B/s
2025-04-23 20:40:02,0 B/s,0 B/s,299 B/s,510 B/s,1.10 kB/s,256 B/s,298 B/s
2025-04-23 20:40:04,0 B/s,310 B/s,325 B/s,260 B/s,846 B/s,336 B/s,717 B/s
2025-04-23 20:40:06,0 B/s,0 B/s,209 B/s,665 B/s,1.32 kB/s,522 B/s,938 B/s
2025-04-23 20:40:08,0 B/s,362 B/s,366 B/s,571 B/s,1.45 kB/s,250 B/s,277 B/s
2025-04-23 20:40:10,0 B/s,0 B/s,256 B/s,448 B/s,1.14 kB/s,241 B/s,1.03 kB/s
2025-04-23 20:40:12,0 B/s,1.42 kB/s,314 B/s,319 B/s,1.29 kB/s,296 B/s,2.33 kB/s
2025-04-23 20:40:14,0 B/s,257 B/s,285 B/s,366 B/s,900 B/s,458 B/s,752 B/s
2025-04-23 20:40:16,0 B/s,0 B/s,237 B/s,0 B/s,1.34 kB/s,269 B/s,906 B/s
2025-04-23 20:40:18,0 B/s,0 B/s,0 B/s,712 B/s,1.54 kB/s,230 B/s,1.14 kB/s
