"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:06:36,214 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:38,214 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:40,215 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:42,215 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:44,215 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.52 GiB
2025-04-23 20:06:46,216 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:06:48,216 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:06:50,216 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:06:52,216 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:06:54,217 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:06:56,217 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:06:58,217 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:00,218 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:02,218 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:04,218 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:06,219 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:08,219 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:10,219 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:12,219 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:14,220 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:16,220 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:18,221 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
