"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 22:54:24,79.4 kB/s,871 kB/s,241 kB/s,49.0 kB/s,1.42 kB/s,384 kB/s,10.8 MB/s
2025-04-23 22:54:28,73.2 kB/s,632 kB/s,191 kB/s,36.7 kB/s,1.53 kB/s,372 kB/s,6.35 MB/s
2025-04-23 22:54:32,83.7 kB/s,1.02 MB/s,297 kB/s,66.4 kB/s,2.48 kB/s,401 kB/s,10.2 MB/s
2025-04-23 22:54:36,83.6 kB/s,935 kB/s,268 kB/s,52.9 kB/s,2.32 kB/s,410 kB/s,9.44 MB/s
2025-04-23 22:54:40,82.4 kB/s,699 kB/s,250 kB/s,42.9 kB/s,1.99 kB/s,401 kB/s,8.29 MB/s
2025-04-23 22:54:44,75.7 kB/s,879 kB/s,263 kB/s,55.9 kB/s,1.64 kB/s,344 kB/s,9.50 MB/s
2025-04-23 22:54:48,78.1 kB/s,782 kB/s,237 kB/s,48.2 kB/s,2.52 kB/s,385 kB/s,8.81 MB/s
2025-04-23 22:54:52,83.2 kB/s,818 kB/s,280 kB/s,34.2 kB/s,1.92 kB/s,426 kB/s,9.91 MB/s
2025-04-23 22:54:56,86.4 kB/s,943 kB/s,280 kB/s,60.3 kB/s,2.40 kB/s,401 kB/s,9.71 MB/s
2025-04-23 22:55:00,83.4 kB/s,764 kB/s,223 kB/s,47.1 kB/s,2.24 kB/s,386 kB/s,8.33 MB/s
2025-04-23 22:55:04,79.2 kB/s,791 kB/s,252 kB/s,51.0 kB/s,1.79 kB/s,353 kB/s,8.40 MB/s
2025-04-23 22:55:08,77.9 kB/s,829 kB/s,241 kB/s,49.6 kB/s,2.24 kB/s,387 kB/s,9.86 MB/s
2025-04-23 22:55:12,79.9 kB/s,743 kB/s,236 kB/s,46.4 kB/s,2.26 kB/s,381 kB/s,8.07 MB/s
2025-04-23 22:55:16,81.3 kB/s,804 kB/s,258 kB/s,50.9 kB/s,2.40 kB/s,359 kB/s,8.97 MB/s
2025-04-23 22:55:20,82.9 kB/s,849 kB/s,260 kB/s,59.0 kB/s,1.87 kB/s,362 kB/s,10.2 MB/s
2025-04-23 22:55:24,85.4 kB/s,773 kB/s,233 kB/s,45.9 kB/s,1.32 kB/s,374 kB/s,8.02 MB/s
2025-04-23 22:55:28,80.8 kB/s,847 kB/s,265 kB/s,54.5 kB/s,2.02 kB/s,364 kB/s,9.48 MB/s
2025-04-23 22:55:32,82.9 kB/s,814 kB/s,248 kB/s,50.3 kB/s,1.45 kB/s,399 kB/s,8.36 MB/s
2025-04-23 22:55:36,77.7 kB/s,802 kB/s,263 kB/s,56.6 kB/s,1.99 kB/s,415 kB/s,9.10 MB/s
2025-04-23 22:55:40,85.4 kB/s,968 kB/s,258 kB/s,52.4 kB/s,2.02 kB/s,404 kB/s,10.3 MB/s
2025-04-23 22:55:44,80.8 kB/s,861 kB/s,218 kB/s,56.8 kB/s,1.52 kB/s,343 kB/s,8.34 MB/s
2025-04-23 22:55:48,84.1 kB/s,730 kB/s,255 kB/s,51.9 kB/s,1.80 kB/s,384 kB/s,8.22 MB/s
2025-04-23 22:55:52,84.5 kB/s,882 kB/s,261 kB/s,61.5 kB/s,1.50 kB/s,383 kB/s,9.58 MB/s
2025-04-23 22:55:56,78.6 kB/s,749 kB/s,256 kB/s,56.3 kB/s,2.22 kB/s,378 kB/s,8.20 MB/s
2025-04-23 22:56:00,80.2 kB/s,781 kB/s,245 kB/s,53.0 kB/s,2.54 kB/s,350 kB/s,7.83 MB/s
2025-04-23 22:56:04,73.0 kB/s,864 kB/s,254 kB/s,59.2 kB/s,2.22 kB/s,403 kB/s,9.72 MB/s
2025-04-23 22:56:08,79.6 kB/s,860 kB/s,237 kB/s,46.7 kB/s,1.83 kB/s,386 kB/s,8.85 MB/s
2025-04-23 22:56:12,81.0 kB/s,819 kB/s,273 kB/s,47.0 kB/s,1.78 kB/s,408 kB/s,9.56 MB/s
2025-04-23 22:56:16,72.4 kB/s,854 kB/s,247 kB/s,56.7 kB/s,1.80 kB/s,371 kB/s,9.87 MB/s
2025-04-23 22:56:20,83.5 kB/s,751 kB/s,249 kB/s,49.4 kB/s,1.61 kB/s,402 kB/s,8.28 MB/s
2025-04-23 22:56:24,82.5 kB/s,816 kB/s,260 kB/s,56.0 kB/s,2.37 kB/s,345 kB/s,9.41 MB/s
2025-04-23 22:56:28,81.9 kB/s,795 kB/s,260 kB/s,49.2 kB/s,2.55 kB/s,396 kB/s,9.16 MB/s
2025-04-23 22:56:32,83.1 kB/s,742 kB/s,228 kB/s,43.4 kB/s,2.25 kB/s,438 kB/s,7.26 MB/s
2025-04-23 22:56:36,80.7 kB/s,934 kB/s,300 kB/s,67.2 kB/s,1.74 kB/s,386 kB/s,10.5 MB/s
2025-04-23 22:56:40,87.1 kB/s,800 kB/s,247 kB/s,48.7 kB/s,2.46 kB/s,385 kB/s,9.52 MB/s
2025-04-23 22:56:44,85.1 kB/s,752 kB/s,248 kB/s,47.4 kB/s,1.74 kB/s,423 kB/s,9.27 MB/s
2025-04-23 22:56:48,88.5 kB/s,959 kB/s,290 kB/s,60.2 kB/s,2.48 kB/s,386 kB/s,11.0 MB/s
2025-04-23 22:56:52,83.6 kB/s,820 kB/s,237 kB/s,48.8 kB/s,1.98 kB/s,405 kB/s,7.50 MB/s
2025-04-23 22:56:56,81.1 kB/s,871 kB/s,267 kB/s,57.4 kB/s,1.22 kB/s,381 kB/s,9.53 MB/s
2025-04-23 22:57:00,86.2 kB/s,905 kB/s,275 kB/s,63.2 kB/s,1.39 kB/s,420 kB/s,11.0 MB/s
2025-04-23 22:57:04,77.6 kB/s,761 kB/s,240 kB/s,49.8 kB/s,2.57 kB/s,385 kB/s,8.68 MB/s
2025-04-23 22:57:08,75.9 kB/s,796 kB/s,248 kB/s,51.4 kB/s,1.68 kB/s,390 kB/s,8.31 MB/s
2025-04-23 22:57:12,80.3 kB/s,941 kB/s,240 kB/s,49.5 kB/s,1.94 kB/s,411 kB/s,10.1 MB/s
2025-04-23 22:57:16,82.7 kB/s,838 kB/s,250 kB/s,50.7 kB/s,2.02 kB/s,406 kB/s,9.22 MB/s
2025-04-23 22:57:20,79.7 kB/s,840 kB/s,264 kB/s,55.7 kB/s,2.65 kB/s,376 kB/s,10.8 MB/s
2025-04-23 22:57:24,77.9 kB/s,807 kB/s,223 kB/s,48.8 kB/s,1.95 kB/s,381 kB/s,9.07 MB/s
2025-04-23 22:57:28,82.5 kB/s,832 kB/s,225 kB/s,44.9 kB/s,1.25 kB/s,388 kB/s,9.31 MB/s
2025-04-23 22:57:32,75.5 kB/s,823 kB/s,245 kB/s,58.1 kB/s,1.21 kB/s,339 kB/s,9.69 MB/s
2025-04-23 22:57:36,0 B/s,460 B/s,248 B/s,7.04 kB/s,2.31 kB/s,200 B/s,546 B/s
2025-04-23 22:57:40,0 B/s,107 B/s,116 B/s,445 B/s,2.07 kB/s,132 B/s,121 B/s
2025-04-23 22:57:44,0 B/s,121 B/s,120 B/s,334 B/s,1.97 kB/s,267 B/s,997 B/s
2025-04-23 22:57:48,0 B/s,145 B/s,274 B/s,393 B/s,2.45 kB/s,166 B/s,638 B/s
2025-04-23 22:57:52,0 B/s,232 B/s,120 B/s,581 B/s,1.28 kB/s,324 B/s,954 B/s
2025-04-23 22:57:56,0 B/s,2.04 kB/s,237 B/s,388 B/s,2.62 kB/s,254 B/s,0 B/s
2025-04-23 22:58:00,0 B/s,113 B/s,181 B/s,119 B/s,2.58 kB/s,200 B/s,121 B/s
2025-04-23 22:58:04,0 B/s,157 B/s,181 B/s,121 B/s,1.40 kB/s,240 B/s,576 B/s
2025-04-23 22:58:08,0 B/s,106 B/s,323 B/s,459 B/s,2.46 kB/s,248 B/s,945 B/s
