"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 22:53:16,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:18,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:20,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:22,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:24,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:26,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:28,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:30,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.54 GiB
2025-04-23 22:53:32,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.54 GiB
2025-04-23 22:53:34,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.54 GiB
2025-04-23 22:53:36,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.54 GiB
2025-04-23 22:53:38,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.54 GiB
2025-04-23 22:53:40,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:42,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:44,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:46,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:48,317 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:50,318 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:52,317 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:54,319 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:56,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:58,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:00,318 MiB,1.43 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:02,318 MiB,1.43 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:04,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:06,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:08,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:10,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:12,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:14,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:16,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:18,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:20,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:22,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:24,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:26,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:28,319 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:30,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:32,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:34,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:36,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:38,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:40,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:42,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:44,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:46,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:48,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:50,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:52,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:54,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:54:56,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
