"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 19:57:14,2.02 MB/s,6.33 MB/s,59.3 MB/s,198 kB/s,1.37 kB/s,2.36 MB/s,89.6 MB/s
2025-04-23 19:57:16,2.12 MB/s,6.50 MB/s,58.4 MB/s,183 kB/s,1.06 kB/s,2.27 MB/s,88.5 MB/s
2025-04-23 19:57:18,2.10 MB/s,6.34 MB/s,59.4 MB/s,187 kB/s,1.81 kB/s,2.23 MB/s,86.3 MB/s
2025-04-23 19:57:20,2.09 MB/s,5.91 MB/s,56.7 MB/s,194 kB/s,787 B/s,2.22 MB/s,83.2 MB/s
2025-04-23 19:57:22,1.88 MB/s,5.81 MB/s,51.8 MB/s,188 kB/s,1.18 kB/s,2.18 MB/s,77.3 MB/s
2025-04-23 19:57:24,2.05 MB/s,6.30 MB/s,59.2 MB/s,193 kB/s,839 B/s,2.14 MB/s,82.9 MB/s
2025-04-23 19:57:26,2.06 MB/s,6.24 MB/s,56.9 MB/s,197 kB/s,1.61 kB/s,2.18 MB/s,86.5 MB/s
2025-04-23 19:57:28,2.09 MB/s,6.32 MB/s,57.5 MB/s,185 kB/s,1.76 kB/s,2.23 MB/s,82.2 MB/s
2025-04-23 19:57:30,2.02 MB/s,6.43 MB/s,57.0 MB/s,192 kB/s,920 B/s,2.07 MB/s,83.4 MB/s
2025-04-23 19:57:32,2.03 MB/s,6.04 MB/s,56.0 MB/s,183 kB/s,1.44 kB/s,2.24 MB/s,82.6 MB/s
2025-04-23 19:57:34,1.96 MB/s,6.15 MB/s,55.7 MB/s,180 kB/s,1.48 kB/s,2.21 MB/s,81.8 MB/s
2025-04-23 19:57:36,1.99 MB/s,6.24 MB/s,56.2 MB/s,186 kB/s,1.37 kB/s,2.13 MB/s,84.3 MB/s
2025-04-23 19:57:38,2.13 MB/s,6.31 MB/s,60.4 MB/s,185 kB/s,1.71 kB/s,2.32 MB/s,88.5 MB/s
2025-04-23 19:57:40,1.92 MB/s,5.77 MB/s,55.9 MB/s,192 kB/s,852 B/s,2.06 MB/s,78.4 MB/s
2025-04-23 19:57:42,1.82 MB/s,5.53 MB/s,52.4 MB/s,172 kB/s,1.22 kB/s,1.98 MB/s,75.3 MB/s
2025-04-23 19:57:44,1.85 MB/s,5.52 MB/s,50.7 MB/s,165 kB/s,1.16 kB/s,1.96 MB/s,74.5 MB/s
2025-04-23 19:57:46,1.69 MB/s,5.46 MB/s,48.1 MB/s,177 kB/s,1.79 kB/s,1.93 MB/s,73.1 MB/s
2025-04-23 19:57:48,1.88 MB/s,5.51 MB/s,55.0 MB/s,156 kB/s,1.18 kB/s,2.00 MB/s,75.5 MB/s
2025-04-23 19:57:50,1.97 MB/s,5.99 MB/s,53.7 MB/s,180 kB/s,1.05 kB/s,2.11 MB/s,80.9 MB/s
2025-04-23 19:57:52,2.05 MB/s,6.18 MB/s,58.9 MB/s,193 kB/s,1.06 kB/s,2.26 MB/s,85.7 MB/s
